STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;eor
       1443;19220331;    1;   2.0;   1;-999;eor
       1443;19220401;    1;  13.7;   8;-999;eor
       1443;19220402;    1;  10.4;   1;-999;eor
       1443;19220403;    1;   5.8;   1;-999;eor
       1443;19220404;    1;   1.7;   1;-999;eor
       1443;19220405;    1;   0.0;   0;-999;eor
       1443;19220406;    1;   0.0;   0;-999;eor
       1443;19220407;    1;   9.0;   1;-999;eor
       1443;19220408;    1;  20.9;   1;-999;eor
       1443;19220409;    1;   2.3;   1;-999;eor
       1443;19220410;    1;   4.5;   1;-999;eor
       1443;19220411;    1;   5.7;   1;-999;eor
       1443;19220412;    1;   2.4;   1;-999;eor
       1443;19220413;    1;   0.0;   0;-999;eor
       1443;19220414;    1;   0.0;   0;-999;eor
       1443;19220415;    1;   0.1;   1;-999;eor
       1443;19220416;    1;  29.8;   1;-999;eor
       1443;19220417;    1;  25.2;   8;-999;eor
       1443;19220418;    1;  15.7;   7;-999;eor
       1443;19220419;    1;   1.4;   1;-999;eor
       1443;19220420;    1;   0.0;   0;-999;eor
       1443;19220421;    1;   6.4;   1;-999;eor
       1443;19220422;    1;   5.6;   1;-999;eor
       1443;19220423;    1;   0.0;   0;-999;eor
       1443;19220424;    1;   8.5;   1;-999;eor
       1443;19220425;    1;   3.7;   1;-999;eor
       1443;19220426;    1;   3.0;   1;-999;eor
       1443;19220427;    1;   2.7;   1;-999;eor
       1443;19220428;    1;   1.6;   1;-999;eor
       1443;19220429;    1;   4.0;   1;-999;eor
       1443;19220430;    1;  11.9;   1;-999;eor
       1443;19220501;    1;   0.2;   1;-999;eor
       1443;19220502;    1;   1.7;   1;-999;eor
       1443;19220503;    1;   4.4;   1;-999;eor
       1443;19220504;    1;  11.2;   1;-999;eor
       1443;19220505;    1;   0.3;   1;-999;eor
       1443;19220506;    1;   0.0;   0;-999;eor
       1443;19220507;    1;   0.0;   0;-999;eor
       1443;19220508;    1;   0.0;   0;-999;eor
       1443;19220509;    1;   0.1;   1;-999;eor
       1443;19220510;    1;   0.0;   0;-999;eor
       1443;19220511;    1;   8.1;   1;-999;eor
       1443;19220512;    1;  16.2;   1;-999;eor
       1443;19220513;    1;   3.4;   1;-999;eor
       1443;19220514;    1;   0.0;   0;-999;eor
       1443;19220515;    1;   0.0;   0;-999;eor
       1443;19220516;    1;   3.0;   1;-999;eor
       1443;19220517;    1;   6.6;   1;-999;eor
       1443;19220518;    1;   6.3;   1;-999;eor
       1443;19220519;    1;   0.0;   0;-999;eor
       1443;19220520;    1;   0.0;   0;-999;eor
       1443;19220521;    1;   0.0;   0;-999;eor
       1443;19220522;    1;   0.0;   0;-999;eor
       1443;19220523;    1;   0.0;   0;-999;eor
       1443;19220524;    1;   0.0;   0;-999;eor
       1443;19220525;    1;   0.0;   0;-999;eor
       1443;19220526;    1;   7.8;   1;-999;eor
       1443;19220527;    1;   0.0;   0;-999;eor
       1443;19220528;    1;   0.0;   0;-999;eor
       1443;19220529;    1;   0.0;   0;-999;eor
       1443;19220530;    1;   0.0;   0;-999;eor
       1443;19220531;    1;   0.0;   0;-999;eor
       1443;19220601;    1;   0.0;   0;-999;eor
       1443;19220602;    1;   0.1;   1;-999;eor
       1443;19220603;    1;   0.0;   0;-999;eor
       1443;19220604;    1;   0.0;   0;-999;eor
       1443;19220605;    1;   0.0;   0;-999;eor
       1443;19220606;    1;   2.6;   1;-999;eor
       1443;19220607;    1;   0.3;   1;-999;eor
       1443;19220608;    1;   0.0;   0;-999;eor
       1443;19220609;    1;   0.8;   1;-999;eor
       1443;19220610;    1;  16.8;   1;-999;eor
       1443;19220611;    1;  14.4;   1;-999;eor
       1443;19220612;    1;   0.1;   1;-999;eor
       1443;19220613;    1;   0.0;   0;-999;eor
       1443;19220614;    1;   0.0;   0;-999;eor
       1443;19220615;    1;   5.4;   1;-999;eor
       1443;19220616;    1;   0.1;   1;-999;eor
       1443;19220617;    1;  23.8;   1;-999;eor
       1443;19220618;    1;   7.3;   1;-999;eor
       1443;19220619;    1;   0.2;   1;-999;eor
       1443;19220620;    1;   0.0;   0;-999;eor
       1443;19220621;    1;   4.2;   1;-999;eor
       1443;19220622;    1;   4.4;   1;-999;eor
       1443;19220623;    1;   0.0;   0;-999;eor
       1443;19220624;    1;   0.0;   0;-999;eor
       1443;19220625;    1;   2.3;   1;-999;eor
       1443;19220626;    1;   7.2;   1;-999;eor
       1443;19220627;    1;   0.0;   0;-999;eor
       1443;19220628;    1;   0.3;   1;-999;eor
       1443;19220629;    1;   0.6;   1;-999;eor
       1443;19220630;    1;   0.0;   0;-999;eor
       1443;19220701;    1;   0.0;   0;-999;eor
       1443;19220702;    1;   0.6;   1;-999;eor
       1443;19220703;    1;   0.0;   0;-999;eor
       1443;19220704;    1;   0.2;   1;-999;eor
       1443;19220705;    1;   0.0;   0;-999;eor
