STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;eor
        555;19320501;    5;   4.8;   1;-999;eor
        555;19320502;    5;  10.2;   1;-999;eor
        555;19320503;    5;   0.4;   1;-999;eor
        555;19320504;    5;   5.1;   1;-999;eor
        555;19320505;    5;   0.6;   1;-999;eor
        555;19320506;    5;   0.0;   0;-999;eor
        555;19320507;    5;   0.0;   0;-999;eor
        555;19320508;    5;   0.0;   0;-999;eor
        555;19320509;    5;   6.7;   1;-999;eor
        555;19320510;    5;   2.2;   1;-999;eor
        555;19320511;    5;   0.0;   1;-999;eor
        555;19320512;    5;   2.1;   1;-999;eor
        555;19320513;    5;   0.0;   0;-999;eor
        555;19320514;    5;   0.0;   1;-999;eor
        555;19320515;    5;   0.0;   0;-999;eor
        555;19320516;    5;  31.0;   1;-999;eor
        555;19320517;    5;   0.8;   1;-999;eor
        555;19320518;    5;   0.0;   0;-999;eor
        555;19320519;    5;   0.0;   1;-999;eor
        555;19320520;    5;   0.0;   0;-999;eor
        555;19320521;    5;   0.0;   0;-999;eor
        555;19320522;    5;   0.0;   1;-999;eor
        555;19320523;    5;   3.2;   1;-999;eor
        555;19320524;    5;   0.7;   1;-999;eor
        555;19320525;    5;   0.3;   1;-999;eor
        555;19320526;    5;   0.0;   0;-999;eor
        555;19320527;    5;   0.0;   0;-999;eor
        555;19320528;    5;   2.2;   1;-999;eor
        555;19320529;    5;   0.0;   0;-999;eor
        555;19320530;    5;   0.0;   1;-999;eor
        555;19320531;    5;  10.1;   1;-999;eor
        555;19320601;    5;   0.0;   0;-999;eor
        555;19320602;    5;   0.0;   0;-999;eor
        555;19320603;    5;   5.1;   1;-999;eor
        555;19320604;    5;   0.7;   1;-999;eor
        555;19320605;    5;   0.0;   0;-999;eor
        555;19320606;    5;   0.0;   0;-999;eor
        555;19320607;    5;   0.0;   1;-999;eor
        555;19320608;    5;   0.1;   1;-999;eor
        555;19320609;    5;   0.0;   0;-999;eor
        555;19320610;    5;   0.0;   0;-999;eor
        555;19320611;    5;   0.0;   0;-999;eor
        555;19320612;    5;   0.0;   0;-999;eor
        555;19320613;    5;   0.0;   0;-999;eor
        555;19320614;    5;   0.0;   0;-999;eor
        555;19320615;    5;   0.0;   0;-999;eor
        555;19320616;    5;   0.0;   0;-999;eor
        555;19320617;    5;   0.0;   0;-999;eor
        555;19320618;    5;   0.6;   1;-999;eor
        555;19320619;    5;   0.0;   0;-999;eor
        555;19320620;    5;   0.0;   0;-999;eor
        555;19320621;    5;   0.3;   1;-999;eor
        555;19320622;    5;   0.5;   1;-999;eor
        555;19320623;    5;   6.6;   1;-999;eor
        555;19320624;    5;   0.1;   1;-999;eor
        555;19320625;    5;   4.4;   1;-999;eor
        555;19320626;    5;   0.0;   0;-999;eor
        555;19320627;    5;   0.0;   0;-999;eor
        555;19320628;    5;   5.3;   1;-999;eor
        555;19320629;    5;   0.0;   0;-999;eor
        555;19320630;    5;   0.0;   0;-999;eor
        555;19320701;    5;   4.2;   1;-999;eor
        555;19320702;    5;   0.0;   0;-999;eor
        555;19320703;    5;   0.0;   0;-999;eor
        555;19320704;    5;   0.0;   0;-999;eor
        555;19320705;    5;   0.0;   0;-999;eor
        555;19320706;    5;   4.4;   1;-999;eor
        555;19320707;    5;   0.5;   1;-999;eor
        555;19320708;    5;   0.1;   1;-999;eor
        555;19320709;    5;   0.0;   0;-999;eor
        555;19320710;    5;   0.0;   0;-999;eor
        555;19320711;    5;   0.0;   0;-999;eor
        555;19320712;    5;   7.6;   1;-999;eor
        555;19320713;    5;   0.3;   1;-999;eor
        555;19320714;    5;   4.3;   1;-999;eor
        555;19320715;    5;   0.1;   1;-999;eor
        555;19320716;    5;   1.5;   1;-999;eor
        555;19320717;    5;   3.8;   1;-999;eor
        555;19320718;    5;   0.0;   1;-999;eor
        555;19320719;    5;   0.4;   1;-999;eor
        555;19320720;    5;   0.0;   1;-999;eor
        555;19320721;    5;   1.7;   1;-999;eor
        555;19320722;    5;   0.2;   1;-999;eor
        555;19320723;    5;   0.3;   1;-999;eor
        555;19320724;    5;   0.0;   0;-999;eor
        555;19320725;    5;   1.8;   1;-999;eor
        555;19320726;    5;   0.4;   1;-999;eor
